,S&P 500,FTSE 100,Nikkei 225,Hang Seng,NIFTY 50
1994-07-31,-1.4305198431639141,3.0249812855461613,-1.8779424335414792,-1.4444073534727764,1.7278883446319786
1994-08-31,-1.7543406124851586,3.3448442574369963,-1.9419465755891707,-1.240642656766223,1.5920855874035578
1994-09-30,-1.1389718148089543,4.0346035368499,-2.973098931108865,-1.538647667609382,1.6161148766773108
1994-10-31,-0.7452515262507262,4.005393407998753,-3.019953066456237,-1.777895787245967,1.5377069719542114
1994-11-30,1.3284440021240513,1.7718379304473544,-3.2686845663901796,-0.4016927140208253,0.5700953478395836
1994-12-31,1.3412533559120874,2.108838812191948,-3.581170077383943,-0.06701146718602757,0.1980893764659264
1995-01-31,-1.0978919997447534,3.3568868173497393,-3.183325841191909,1.4853634479901316,-0.5610324244031739
1995-02-28,-1.0290662135579964,3.1709251419125906,-0.1829383185873681,0.0823955079767913,-2.0413161177440298
1995-03-31,-1.4240761452768638,2.143886459714878,0.8193154089688015,0.06451574356263734,-1.6036414669694414
1995-04-30,-1.5827076534034248,2.0775685111645217,0.9169697521357776,-0.2513392282759064,-1.1604913816209539
1995-05-31,-1.5911271392228912,2.1519803234895534,1.6495133852365562,-0.5051003889465342,-1.705266180556686
1995-06-30,-2.3783695431496525,2.9536179169068717,0.9643513682496279,-0.2585896405881023,-1.2810101014187447
1995-07-31,-2.172509932146774,3.7294617973527835,0.528801394674062,-1.2794298738376249,-0.8063233860424512
1995-08-31,-2.3788280051846726,3.4096026378231628,1.2343738585579693,-1.6604755042510106,-0.6046729869454648
1995-09-30,-1.8236528688285532,3.439130326587687,0.4035322738728411,-1.4737637423956507,-0.5452459892363208
1995-10-31,-1.8681480941580517,3.4144183386734,0.3411713875965283,-1.6587634366299504,-0.22867819548190127
1995-11-30,-1.47563982319231,3.3862335625827527,-0.17574695813323693,-2.297103344906649,0.562256563649477
1995-12-31,-1.5331849478667223,3.4925970162143187,-0.6036824262567677,-2.183362330738934,0.8276326886481167
1996-01-31,0.04611679984822814,3.1363094805548215,-1.6811423996660686,-2.360758097713866,0.8594742169768512
1996-02-29,0.4358349894214726,3.3243773566181005,-1.4369807352760713,-1.9382195610757407,-0.3850120496877505
1996-03-31,0.5438774270298339,3.1249251120865935,-0.4826390008973007,-1.6060617821973437,-1.5801017560218122
1996-04-30,0.58177495372815,3.3827926783269504,-0.6964138154697093,-2.1818074160733545,-1.0863464005120171
1996-05-31,0.7437434516024126,2.921107064943868,-0.45315119287139183,-1.6429303873338625,-1.5687689363409927
1996-06-30,0.7226297187058677,2.924044572336463,-0.45407412014444226,-1.6864108711698194,-1.5061892997280664
1996-07-31,1.119345653937124,1.8278261566676406,-0.37903188342745153,-0.674582520921085,-1.89355740625623
1996-08-31,1.133560637928376,1.0350864296209608,0.7306660672226073,-0.7213755695502648,-2.1779375652216775
1996-09-30,1.8257371669475262,0.4498460839365066,0.8764176935161956,-1.4998946223408716,-1.6521063220593541
1996-10-31,1.26668013855204,0.44186793217934905,0.8159734325853485,-1.4402927128009715,-1.084228790515784
1996-11-30,1.6227925345678287,-0.5699945656745058,1.5792234203565236,-1.6291626702761342,-1.0028587189736982
1996-12-31,3.8003008085902152,-1.55462665621614,2.3101468057568724,-1.4401329610244886,-3.1156879971064537
1997-01-31,0.5633694401614662,-0.7561420159850201,3.7048151476352764,-1.4984307144216409,-2.013611857390085
1997-02-28,0.633702232965696,-0.7073850126870447,3.285437715817274,-1.452543604151657,-1.7592113319442557
1997-03-31,0.6843525773864911,-1.724891355545644,3.010434200922573,-0.618438090560538,-1.3514573322028656
1997-04-30,0.7358724340014149,-2.3118924462665724,2.2958968237274817,-2.126388874006601,1.4065120625442735
1997-05-31,3.4236640497638007,-1.0864632331625117,-1.68905557008123,-0.5297091105730942,-0.11843613594696434
1997-06-30,3.416781800388911,-1.6372646931810948,-1.1513205369769395,0.46164627911802825,-1.0898428493488876
1997-07-31,4.412785705075308,-0.3820187617642006,-2.525395504910321,-0.0016776760046113282,-1.5036937623961744
1997-08-31,8.772699745474874,-2.7564004929177557,-6.58210470812357,3.6668914814773856,-3.1010860259109703
1997-09-30,9.306334293134377,-5.99917655445627,-4.016059935948057,3.422143939272914,-2.7132417420029915
1997-10-31,7.0160843065429646,-0.3007602983356463,-8.471464182529274,7.387841317456804,-5.631701143134849
1997-11-30,4.126608494992581,0.8224998183818784,-7.028391299193334,8.378586301857176,-6.299303316038252
1997-12-31,4.657857150143052,-0.5820361010196393,-6.4807823307767904,8.807954363387907,-6.402993081734532
1998-01-31,6.88882560301397,-2.365203684886154,-3.987357694603908,5.342880621526099,-5.879144845049977
1998-02-28,7.391012474740563,-2.9867300478903047,-5.737968419311921,7.506590501870683,-6.1729045094090065
1998-03-31,7.602267784020555,-1.6455137548591168,-5.496792263358197,6.686448199457587,-7.146409965260812
1998-04-30,7.527724395837055,-1.2728284277546038,-5.581716126818014,6.330847769029681,-7.004027610294116
1998-05-31,8.14327160251171,-0.9286067416620511,-6.135489524319205,7.583656695257041,-8.662832031787506
1998-06-30,6.376831517646714,0.33145021035908684,-6.112778591060907,9.60797726354292,-10.203480400487818
1998-07-31,6.2590063615066285,0.4304522931953585,-6.409771205758307,9.79700607408698,-10.076693523030624
1998-08-31,12.220809326881152,7.214368011582955,-7.73155924283876,1.5958222331581524,-13.299440328783508
1998-09-30,10.1077048300221,4.561034194144355,-6.906762379016659,2.3670309016189393,-10.129007546768719
1998-10-31,9.647249321526068,5.452789424298473,-6.785103594226946,0.38091920333820184,-8.695854354935806
1998-11-30,9.179743250829354,5.5801318721046655,-6.942994341814014,-1.0706946289432935,-6.746186152176737
1998-12-31,8.204786737874592,6.334460977696807,-5.837890440536732,-0.9082644108466056,-7.793092864188033
1999-01-31,9.257894938960021,5.950393429008123,-6.224894871730282,-2.230168639520336,-6.75322485671751
1999-02-28,8.072274257177419,5.465522725097614,-5.681733774106256,-1.3166641477139152,-6.539399060454853
1999-03-31,7.410258348390329,4.873963906953314,-5.467092653050322,0.41995462473540357,-7.237084227028733
1999-04-30,6.181229191466571,4.880636750791737,-6.365065021207126,-0.29123526485773255,-4.405565656193455
1999-05-31,5.306353282860044,6.090766310930093,-5.853744543482971,0.567353163057625,-6.11072821336478
1999-06-30,6.860327578717147,3.6591192143375935,-5.514498944648114,0.44983904384496753,-5.454786892251606
1999-07-31,6.00779269857339,4.201755614456722,-5.20983920252117,1.05527694137308,-6.05498605188205
1999-08-31,5.72323673637937,4.097345604072871,-5.153498463686471,0.7593723924243889,-5.426456269190149
1999-09-30,6.062348513166498,4.163383227606289,-5.779490116297943,1.015390216323702,-5.461631840798542
1999-10-31,5.792642809519201,5.083989394400248,-5.800827899242176,0.7731095705850706,-5.848913875262329
1999-11-30,4.3047585288842285,6.063690812366353,-5.517672339832124,2.127148594603163,-6.977925596021617
1999-12-31,4.740014607414267,6.301906065353897,-5.985830956928311,2.9518481447109437,-8.007937860550797
2000-01-31,6.078309264343034,4.711550168089495,-6.410356180983989,3.6684700674459734,-8.047973318894531
2000-02-29,4.698608963190388,4.499552593911616,-5.667949408341567,2.975479333913178,-6.505691482673648
2000-03-31,4.47073163941586,6.296619437780286,-5.899764799733653,0.5481048816633916,-5.415691159125869
2000-04-30,4.291366550647709,5.659483147918621,-6.221314945266009,1.4100907455507183,-5.1396254988510535
2000-05-31,4.781507257420948,4.318813427290749,-6.330256481669785,2.4524451867074077,-5.22250938974933
2000-06-30,5.152933800193338,2.90888811853727,-6.053191167638936,2.9234627691890864,-4.9320935202807235
2000-07-31,5.6895778177397744,2.6707225064916926,-4.986486634189248,0.40548303467124924,-3.7792967247134985
2000-08-31,6.093306842991453,2.80538564461348,-4.482966561896461,-0.6419313827249127,-3.773794542983577
2000-09-30,6.880256102989009,2.25928417419496,-4.149467236207094,-0.8144502764192083,-4.175622764557651
2000-10-31,7.2298795112929,0.37155378506179915,-2.9453007479635076,1.142657216016076,-5.798789764407342
2000-11-30,5.670663132281888,2.5647320233482063,-4.255573249692887,0.6123845050938641,-4.592206411031063
2000-12-31,5.9142853636759725,2.9098365064472276,-4.211345327715929,-0.022080119811285215,-4.590696422595986
2001-01-31,6.057984224598798,2.7469525009981908,-4.349302232365545,0.3860630839505248,-4.841697577181957
2001-02-28,7.056454224586602,2.8783676171763943,-4.543520413369961,-0.22555675860557045,-5.165744669787465
2001-03-31,8.862057954246445,3.396142148966618,-7.8984005084303135,5.5962754671402095,-9.956075061922943
2001-04-30,9.876857107721015,4.196846920495588,-8.329700464671415,4.340213827893933,-10.084217391439132
2001-05-31,9.828758045476093,4.423655199931446,-8.28157583068614,4.438488011436753,-10.409325426158134
2001-06-30,10.17467399756454,4.61553233095475,-8.369654040108134,4.388090190159616,-10.80864247857082
2001-07-31,9.651180265493522,4.8377194900904,-8.006020053557425,5.191117307414039,-11.673997009440551
2001-08-31,10.361937575870499,4.508364745414674,-8.154849800633947,5.993033248806178,-12.70848576945738
2001-09-30,12.055059022215552,6.51842362369667,-7.504151091384301,6.629843928565364,-17.6991754830933
2001-10-31,10.722963445012752,6.267572059291119,-7.152915583087108,5.142930525587509,-14.980550446804255
2001-11-30,11.454850379976648,5.6091608415890875,-7.0208236600414935,5.945644031832302,-15.988831593356554
2001-12-31,11.351509233569239,5.547129515181297,-7.051630431397804,5.837281594605479,-15.684289911958203
2002-01-31,11.453831490614377,5.521584591752628,-6.9564785746258835,5.941366792121798,-15.960304299862933
2002-02-28,10.465856183795871,5.4558474980912735,-7.037346476645617,5.632023784569469,-14.516380989810994
2002-03-31,10.607820357435529,5.690489731308233,-7.121235556120361,5.567141821726359,-14.744216354349739
2002-04-30,8.468873308096939,7.205248131613978,-7.606419975571889,5.2660746032497485,-13.333776067388825
2002-05-31,9.089867110170573,7.667366715061952,-8.662785615535121,5.529290142797038,-13.623738352494463
2002-06-30,9.464629988510033,8.160504679179475,-8.213930499777618,4.8195476126355885,-14.230751780547468
2002-07-31,11.301008359102504,9.860021518918032,-7.21868962008373,3.2452853635131618,-17.187625621449953
2002-08-31,10.836638249961084,9.281850054215447,-7.466420322727444,2.648464108030744,-15.300532089479866
2002-09-30,11.873291066607912,9.217939596012073,-9.225422021361162,4.297751250010421,-16.16355989126924
2002-10-31,11.758184721116741,7.791329532816825,-10.359859100031763,5.595367835366758,-14.785022989268558
2002-11-30,12.85143400601445,8.10717196922944,-11.147652409457926,6.642920837237369,-16.453874403023384
2002-12-31,13.148664780894016,8.615407826343414,-10.760360201368194,7.231187793470902,-18.23490019934012
2003-01-31,14.07099971179786,7.728916058540669,-10.50325427397452,7.407709779733025,-18.704371276097042
2003-02-28,13.19873734795911,7.345208983103973,-9.888316230941683,6.977335492697549,-17.632965592818948
2003-03-31,11.975639475566304,6.774039729073543,-9.458876153872282,7.553949473321083,-16.844752524088612
2003-04-30,11.59024317846162,6.108774919577137,-8.987526275370982,7.925402489724625,-16.636894312392403
2003-05-31,12.41935037458994,6.345887205866106,-9.206521674416763,8.74226482639147,-18.300980732430716
2003-06-30,12.9478028368897,6.105299091400369,-8.369256921472221,7.992626706034713,-18.676471712852575
2003-07-31,12.174374382575422,6.222256524283807,-7.7039720798555535,8.138591935581225,-18.83125076258494
2003-08-31,11.145497673047487,4.90635179339418,-6.488477688840447,8.968384029401847,-18.53175580700305
2003-09-30,11.130573171505091,4.8693745256401115,-6.2892840627572895,9.012310695739203,-18.722974330127126
2003-10-31,10.752565552961272,4.549362769533303,-6.543211624840431,9.412619189258827,-18.171335886912978
2003-11-30,10.89451254950714,4.324477202581107,-6.682853253125664,9.650142011482934,-18.1862785104455
2003-12-31,11.450021234598964,4.3822984276756145,-6.2970707056910555,7.147186616029494,-16.682435572613024
2004-01-31,11.430335626713344,4.10809877727754,-6.073428648309978,6.7328955500736285,-16.197901305754534
2004-02-29,11.298473003044869,4.379035052177365,-6.007876922584998,6.957138965845644,-16.62677009848289
2004-03-31,12.690271063121841,5.838136778342239,-8.962087761420946,5.936886652279227,-15.50320673232235
2004-04-30,13.368023907841547,5.3475991839805275,-8.2812034917769,4.425876853321505,-14.860296453366686
2004-05-31,12.57825451058659,5.287565203652946,-7.007586025971278,2.650010631131906,-13.508244319400134
2004-06-30,12.691622756048375,5.105992644518608,-7.207852548175623,3.0472732522148434,-13.637036104606224
2004-07-31,12.52135013504845,5.435937369929093,-7.198388613305838,3.4104722868093518,-14.169371178481068
2004-08-31,12.415318695479115,5.711559316271938,-7.312582978187379,3.1965093420174213,-14.010804375581134
2004-09-30,12.41708885321728,5.761254287318856,-7.74244726915353,3.5547844697135815,-13.990680341096137
2004-10-31,12.511299634149125,5.766237220292744,-7.692764919747866,3.43581280101985,-14.020584735713808
2004-11-30,12.944248055704918,5.281071586698637,-8.109687693421066,3.9269812127745993,-14.042613161757068
2004-12-31,13.604045411424437,5.7943691197535685,-8.19396204610792,3.0259689588388667,-14.23042144390898
2005-01-31,13.980386750265254,4.784373407800963,-8.127231640808638,3.426989035657847,-14.064517552915426
2005-02-28,13.378869835124696,5.103148943660777,-7.887092861108272,3.4888785788440586,-14.083804496521243
2005-03-31,13.500869851961063,4.978205191606506,-8.35917451813534,3.759269287280212,-13.879169812712398
2005-04-30,14.4032780588621,5.792796225348276,-8.060535193868745,1.4651466428750481,-13.60068573321671
2005-05-31,14.216588995116417,5.876017846627768,-7.718343526410223,0.33335688430513954,-12.70762019963908
2005-06-30,13.127077900326007,6.665354889290789,-7.527685354251446,0.3594393897202295,-12.624186825085548
2005-07-31,13.165457300266063,7.071416235518917,-7.708236137154884,0.4816970672691028,-13.010334465899156
2005-08-31,12.675862837937913,7.530642818737476,-8.246765696514068,0.8166863395568029,-12.776426299718082
2005-09-30,9.45215480716719,8.580791465248367,-6.927368672229683,0.4802481927580402,-11.585825792943893
2005-10-31,8.602558317925883,9.199327212840558,-8.856780300504411,1.5370673477055163,-10.482172577967539
2005-11-30,8.298491749602903,6.489608288671782,-6.628305633196959,0.11794411512801872,-8.277738520205759
2005-12-31,7.897317862025986,7.594405073155791,-6.470044951731865,-1.1854268755715012,-7.836251107878439
2006-01-31,7.890887418896,7.796430462527738,-6.915500073550419,-0.8948444126099844,-7.876973395263363
2006-02-28,8.012326551117695,7.704989867300277,-6.936178893940557,-0.9474282320512515,-7.833709292426178
2006-03-31,7.672506127707358,8.37925304730149,-6.35431648125023,-2.476319151735545,-7.221123542023122
2006-04-30,7.9010168582912215,8.522508050486579,-6.782139856911606,-2.6409453078940643,-7.000439743972144
2006-05-31,6.454712686706742,9.12374385201744,-6.1310672164642455,-4.065390906404673,-5.381998415855293
2006-06-30,5.505412839216589,9.449966207422378,-5.976173912781796,-3.715818638226388,-5.263386495630769
2006-07-31,5.406950303843992,9.646740335616371,-5.860197006490601,-4.02182737662595,-5.171666256343862
2006-08-31,5.898182870324177,7.942726694532894,-5.451339850657682,-3.586976783126417,-4.802592931072958
2006-09-30,5.6759629548681545,8.210732295311459,-5.5381695539617155,-3.677190020557248,-4.671335675660686
2006-10-31,5.83380315819177,8.336560295579488,-5.806646244097145,-3.5177127123255687,-4.846004497348559
2006-11-30,6.308660667868935,7.334170988172467,-5.631775278444664,-3.322494608173656,-4.688561769423025
2006-12-31,6.153615488659206,8.16875450986388,-5.413257452649233,-2.464706144951961,-6.444406400921899
2007-01-31,6.092188282593035,8.086035404389854,-5.368448116006981,-2.4009483046416875,-6.4088272663342565
2007-02-28,6.901767102150892,8.015292234148589,-7.074808865422675,-1.7178546003558992,-6.1243958705208925
2007-03-31,7.196239774367996,7.44678529185969,-7.4098192862022785,-1.4040043401531719,-5.829201439872243
2007-04-30,7.182600102468932,7.740253581652269,-7.979135409074836,-1.5335993484352883,-5.410118926611084
2007-05-31,7.453711577641371,8.130572968858615,-7.983263941194572,-2.2249835186508164,-5.376037086654598
2007-06-30,6.219246171976309,9.0702528943241,-7.250811459493143,-3.6274330640946886,-4.411254542712584
2007-07-31,6.900813534868746,10.01867496747171,-5.903275571510754,-6.673197971459501,-4.343014959370144
2007-08-31,6.679675350450651,10.569481736737913,-5.918983064016082,-7.044412436618124,-4.285761586554337
2007-09-30,6.591186623538192,9.67447289123313,-7.246963585125279,-6.219820256023354,-2.798875673622696
2007-10-31,3.47197559026597,11.739924436344914,-9.815693465524426,-4.215226647420124,-1.1809799136663486
2007-11-30,4.68185123177048,10.828911419689106,-9.115200001821279,-2.9781639810541236,-3.417398668584127
2007-12-31,5.630529261881719,11.837880587053633,-8.449115326957866,-2.957395850632743,-6.06189867134475
2008-01-31,2.3508396405646153,11.39871313346012,-7.236533001940565,-1.2036803726738228,-5.309339399410362
2008-02-29,-1.0136082325345157,13.147230639652179,-6.355187326788155,-0.9366892733118846,-4.841745807017574
2008-03-31,-2.7175120937933173,12.596507511977947,-5.56402872968723,-0.5221765860380856,-3.792790102459314
2008-04-30,-3.527214804971173,12.050703560020935,-4.399034659720449,0.19518326999627789,-4.319637365325541
2008-05-31,-3.0682622481690274,13.154768431419,-5.907851344841021,0.5081317787400152,-4.686786617148975
2008-06-30,-0.9879027163895415,12.186083374212984,-7.112451024924788,-0.9185940538279596,-3.167135579070667
2008-07-31,0.3276558956188609,9.580557994121364,-5.815580842639555,0.1577378800094067,-4.250370927110097
2008-08-31,1.7960607877077024,7.1519635109231245,-4.093877819503987,-2.5082324140891714,-2.3459140650376753
2008-09-30,2.6159237102674098,7.182458978916273,-1.1058613733883078,-0.5953337748020715,-8.097187540993318
2008-10-31,4.183157548587587,0.7743214014144257,0.8523328885331978,0.8056006584016728,-6.6154124969368695
2008-11-30,0.540592878131477,2.2262801213398546,0.3457534895552783,2.0293581653750863,-5.141984654401654
2008-12-31,-0.16426440219881044,2.243354025212284,0.6624700291021668,2.00174413139257,-4.743303783508196
2009-01-31,0.10275981381485622,2.6746389136276605,1.3308549445262514,2.3182296907853583,-6.426483362754183
2009-02-28,-0.8123321145292266,3.399598885366558,1.0608832425836994,2.8954964249305277,-6.543646438351544
2009-03-31,-1.2360724469147328,2.4460877911796928,1.8434729456186432,2.2563980666517978,-5.309886356535401
2009-04-30,-0.6721303093981419,2.2835014767734094,1.362605155386447,2.2074823802604726,-5.181458703022159
2009-05-31,-0.6741622499271358,2.2949333586236946,1.7729675153702402,2.803440103259902,-6.197178727326673
2009-06-30,0.37323750457215965,2.1952425292932816,-0.5778532951000841,3.8124712519810373,-5.803097990746366
2009-07-31,0.8347797454786985,2.208637371049633,-1.2359070764928646,4.309910085898309,-6.117420125933805
2009-08-31,2.127725158541864,-0.8815853546463615,0.2000052754752346,3.801646248498514,-5.247791327869251
2009-09-30,3.2587350458109086,-0.1925500688263071,-3.2605707470421805,4.596092476627774,-4.401706706570224
2009-10-31,3.767678281043274,0.40627620102904416,-2.7765541882071147,3.8627444158881303,-5.260144709753305
2009-11-30,3.0112936056906534,1.5106759587921914,-5.569642872354329,5.129741637975528,-4.082068330104022
2009-12-31,4.108434640314087,3.1092142449017928,-8.217389049594168,4.073377269708928,-3.0736371053306613
2010-01-31,4.086293089086382,3.0796079940391934,-8.659178157551594,4.241878328340945,-2.748601253914913
2010-02-28,4.1214926665308695,3.1672795233691744,-8.79305803833234,4.29906085095304,-2.7947750025207228
2010-03-31,4.609687057350115,3.5703684778103053,-8.398613237036919,3.075667618291334,-2.8571099164147853
2010-04-30,4.232227694197434,3.3983607744768136,-8.239934664657937,3.2583818216716196,-2.649035625687901
2010-05-31,4.5561273171537096,4.035287753354169,-7.007325090741446,3.2675825739202367,-4.851672553686669
2010-06-30,4.638047444175143,3.5344901198113945,-6.122794696380993,3.8565182442171704,-5.906261111822708
2010-07-31,4.694041055628659,3.4282596788802806,-5.472258764017155,4.2265816862274335,-6.87662365671919
2010-08-31,4.89896705150359,2.3714717444578213,-5.051703783503321,4.566950878075815,-6.785685890533884
2010-09-30,4.602705480131561,2.535669269715129,-5.228414659821574,3.981186141458508,-5.89114623148366
2010-10-31,4.403628832656594,2.7265456653807547,-5.43306704569553,4.310981827066598,-6.0080892794084235
2010-11-30,5.614296347267739,2.9756607395901398,-8.54213982189092,5.471455419749049,-5.519272684716022
2010-12-31,5.673935268030419,2.87755876243682,-7.700434904502401,3.915760497581786,-4.7668196235465885
2011-01-31,5.796935162181697,4.003048419244635,-6.607541117538005,4.373964432189538,-7.566406896077851
2011-02-28,5.755973017077963,4.498587994198672,-6.596469845520353,4.679521420982027,-8.337612586738274
2011-03-31,6.97441239938135,5.760450248402506,-8.344559740701413,5.9762774925980295,-10.36658039968043
2011-04-30,6.996573842511424,5.824469282692917,-8.120994627632172,5.855107750865415,-10.555156248437598
2011-05-31,6.98436713863677,5.8305263949801684,-8.068947616460072,5.648965979939774,-10.394911897096655
2011-06-30,7.670424255633591,6.40678860484077,-8.61431715657531,4.836648138291892,-10.299543842190943
2011-07-31,7.732197319920161,6.389752205124182,-8.778076254666722,4.851980500039289,-10.195853770416925
2011-08-31,6.710215887087159,6.740705931390721,-8.472990500677042,4.7241167682761755,-9.702048086076978
2011-09-30,9.132786675626903,9.004865370877383,-9.775039797120776,3.5555765392670224,-11.918188788650447
2011-10-31,8.850259424661871,9.096181959712283,-10.91811788733692,3.46176230724609,-10.490085804283304
2011-11-30,6.64088715280657,6.873759345943185,-8.826816315798204,3.963089365345809,-8.650919548297352
2011-12-31,6.914455105809012,7.138431743335929,-8.587117196201774,4.024179382289233,-9.489949035232392
2012-01-31,7.089922123518463,6.069128359472543,-8.313664943560894,4.220425455428199,-9.065810994858325
2012-02-29,7.444009944696447,6.284954373752967,-9.03264897323075,4.871885990673334,-9.568201335892027
2012-03-31,6.734406674382896,7.030819058485207,-9.617825605795737,4.627370783591672,-8.774770910664095
2012-04-30,7.032195278030571,7.492678445780086,-10.242098123910829,4.0979606573030765,-8.380736257202898
2012-05-31,6.167511616211101,7.513867713517868,-8.817114325589024,4.292924735469782,-9.157189739609727
2012-06-30,6.117645045630837,7.380576359867035,-8.198323105391637,2.863628380255051,-8.16352668036133
2012-07-31,6.284093483941149,7.203853737990315,-8.499524216841742,2.9641071731336694,-7.95253017822337
2012-08-31,6.343142063955312,7.337336003348,-8.439462280437354,2.6223269799098574,-7.8633427667758085
2012-09-30,6.825576496452925,6.817178339415719,-8.587651869385255,2.778897739319987,-7.834000705803348
2012-10-31,6.489444124807349,7.170178761883463,-8.387966025212059,2.5018603695452697,-7.773517231024016
2012-11-30,5.820977506650323,7.576775745473995,-8.644217947323199,2.6834656612788166,-7.437000966079914
2012-12-31,6.075782067351696,8.154059140335207,-10.344893692321243,3.5801441609300326,-7.46509167629565
2013-01-31,6.458803655181583,7.736972033580699,-9.255855925861212,3.834467717193803,-8.774387480094873
2013-02-28,7.11283833282441,7.62434438118801,-9.688966126180595,4.329907906740246,-9.378124494572027
2013-03-31,7.4767058766506835,8.333673270925772,-10.007415359689027,3.1218234047272233,-8.92478719261458
2013-04-30,8.273850548359079,6.943905890591225,-10.56308461559884,3.332920038311272,-7.987591861662736
2013-05-31,8.241255914129397,6.563448479941314,-10.431895188716084,3.2839100614671963,-7.656719266821831
