,S&P 500,FTSE 100,Nikkei 225,Hang Seng,NIFTY 50
1997-04-30,36.384379441457504,32.9204766465813,14.117052849979462,30.227475687525796,2.6414473920972514
1997-05-31,41.055878239431095,36.383375553100215,18.063453098651948,35.813054770965145,2.430332797238466
1997-06-30,40.79988865107818,35.10887752889473,17.999032270774872,35.54080539028971,3.382719476926088
1997-07-31,42.3478476047605,38.545655992132765,15.556165992273485,36.84670521834147,3.3967918573651112
1997-08-31,48.39328288037284,41.96644942175389,26.969865699588535,44.45872435325384,6.981674665563508
1997-09-30,48.29087376577542,43.24040223580368,22.621571959409646,44.06703818363018,6.7110456722975105
1997-10-31,50.14084331189872,50.89606699721274,30.68756763602467,50.32985240440466,10.519729636424891
1997-11-30,46.26766936313982,48.03494557305984,29.521616791560533,49.270017997010704,11.46009409105061
1997-12-31,45.30017570419827,45.65657378774202,25.59045145636819,48.199536307579436,11.7553818619762
1998-01-31,43.13675282232272,40.1971616619908,20.814906883028904,41.955980411172234,12.100093579736537
1998-02-28,46.45387211645207,43.7685015280077,20.406013497846807,45.759894974940316,17.13501181478525
1998-03-31,46.11284448411084,43.633552943303,19.999253875134748,45.332926798227376,18.048132784209734
1998-04-30,45.62035859275735,43.65767031821698,21.010572725521314,44.801467803825346,17.153585612345022
1998-05-31,46.75394229932648,44.4400202176596,20.438491295715423,46.26041688904805,21.024891826801696
1998-06-30,44.94019510283429,43.93164895536502,20.297573039946403,46.10889568473554,23.17099558888097
1998-07-31,44.63086234825312,43.78780440741426,18.89491541170306,46.10705884010735,23.20642109209722
1998-08-31,53.833389101341965,53.26353586974379,34.41802657512445,46.4256280262754,29.239721739462933
1998-09-30,50.96448685392176,48.71110590466784,32.878253297188905,44.92885560591282,25.297052243379113
1998-10-31,52.16860993879548,50.29236572234193,33.42265236998105,45.45892221604533,15.09073349663158
1998-11-30,52.59286427156423,51.04223376275026,35.46711692235299,45.426039307444235,12.467485219726393
1998-12-31,51.00702875072023,50.327168881316744,32.124295471793275,44.29544779360529,14.32705560223636
1999-01-31,50.40979701105404,49.27396707213374,30.96453548629813,42.71284682021626,12.472216804545965
1999-02-28,48.57327465016114,47.61134724262968,30.527587924266964,42.13184931669357,12.444166497756903
1999-03-31,48.72518300654664,47.4887837914034,31.381980612923034,43.33514753813591,14.67537825171431
1999-04-30,49.051145026294776,48.36361604268022,34.16977974961678,43.820920311041576,7.776831188710442
1999-05-31,49.89047634591777,49.97079348487809,35.5081154396635,45.40360892685409,8.047556743862883
1999-06-30,50.53727112480979,48.94580635286735,36.19066553694263,46.094177637244684,7.533931157923702
1999-07-31,49.992105040136714,48.98099492792654,34.61042136064284,46.10834662462218,7.678553626749629
1999-08-31,49.97600603814571,49.01552922356851,34.728174017672245,46.09191827747456,6.898137936275184
1999-09-30,50.46444947875459,49.41010809613544,33.09068914941643,46.670966709368415,6.899190492952389
1999-10-31,50.38522718866177,49.802127867833434,33.53242006061294,46.37116607392243,6.972540432667939
1999-11-30,49.59035554507973,50.3412823180775,34.52424729882776,46.717487524527414,8.034328838109095
1999-12-31,50.50590703294866,51.127950588547634,35.01007794445874,47.69664249396364,9.165582550385121
2000-01-31,50.802892746966876,50.07609158728486,28.565471177706836,47.83694675167007,9.084891172514787
2000-02-29,49.776245328771395,49.665840801865414,27.606616032313102,47.10789749498875,7.664067987655743
2000-03-31,48.76468255455383,49.81872261015199,27.53558401457632,45.33143605334037,6.908074954624233
2000-04-30,49.96657051327995,51.175239112690704,32.63728315780878,47.829860566349744,7.253807683729574
2000-05-31,50.75518352684658,50.96398230007727,34.66250286304172,48.540110788417614,7.524495874545655
2000-06-30,50.26634981019161,49.43933278481668,34.42329563542066,48.17842741714637,8.12849076449601
2000-07-31,50.26112478505662,48.946595596003384,34.14009337620235,46.93324082545384,8.524872017318174
2000-08-31,50.768709253554626,49.368907343975465,35.121980740896895,46.418003012311516,8.666709390074455
2000-09-30,52.64758551051175,51.209182684246315,38.02538098963527,48.54931216293401,10.441539760643458
2000-10-31,52.94154341669214,50.043622975014856,39.54973069825611,48.888617016269386,14.214088094853473
2000-11-30,51.798178134394,50.696394073626415,36.39225204091557,48.91757327639379,11.995930816479161
2000-12-31,51.667112483776634,50.49699785562372,35.47177086297679,48.2736958123714,12.070682034394498
2001-01-31,51.661347121539606,50.28474676580179,35.29272702370797,48.23363886138408,12.493841515043435
2001-02-28,54.26735601722953,52.92339387336684,38.86420975698446,50.70435771709493,12.703498765962419
2001-03-31,56.24128342010841,54.35219573706467,34.03139207275133,53.20758511144717,21.0980528725776
2001-04-30,57.021676230418784,55.27262597265747,36.58522232782121,53.19586217718354,20.44217193822585
2001-05-31,56.69406856887147,55.040948955858426,36.63815590403382,53.06428095294207,20.365345205708508
2001-06-30,56.96155420163562,55.25257461308243,36.88946227075074,53.17456067182489,21.32697997871318
2001-07-31,57.37785364237129,55.862385983424545,38.685505294124,54.00554838631949,22.819258362669604
2001-08-31,58.95162567333851,57.01706590322908,42.618387430299144,55.74681844478382,22.99947603892514
2001-09-30,61.75400563714114,59.907641317867125,47.85113031211139,58.307031413204015,34.04364475200108
2001-10-31,61.42074444518042,59.95783963333066,47.87651288814043,57.934607881315735,32.38927036024967
2001-11-30,62.261298806861234,60.36263920153431,49.125631343158226,59.10323439674765,36.02938750801646
2001-12-31,62.2477903410228,60.360263569926445,49.11410221133317,59.09658455950555,35.67732735883568
2002-01-31,62.36602397998159,60.42911200259668,49.46266836930646,59.21213802919105,34.89724967020745
2002-02-28,61.537086286102415,59.86105342293797,47.22095422891297,58.615556762284115,33.33373148746893
2002-03-31,61.68623697877334,60.065170810280435,47.68381132946183,58.72309596764027,32.74142282763376
2002-04-30,59.32541852716003,59.11963533653054,44.13313792737126,56.712519792935325,31.404425602181508
2002-05-31,59.4648238457375,59.2228792050577,42.880337997115625,56.82515104810073,32.147310019968856
2002-06-30,60.579050072750654,60.35586756117325,46.33374827424866,57.29414992235047,28.265371317023657
2002-07-31,61.9463002883328,61.45646178948175,48.84853535558834,57.2443903320612,34.6621577943335
2002-08-31,61.84555727905119,61.3664323109928,48.66797995035047,56.926184327255136,31.461138929270092
2002-09-30,62.63846965185683,61.803698047319614,46.15701031514163,58.171319597471424,33.43883037585535
2002-10-31,61.274982645212184,59.98459955496076,39.6555558627844,56.96393806727333,32.37524775725937
2002-11-30,62.055009337533384,60.40352996743873,42.83049011568599,58.073951606305215,37.11008298978249
2002-12-31,62.4699565863145,60.93561538570502,44.083464596186275,58.73911071013246,35.029911098432564
2003-01-31,61.9533205144944,59.54179888172987,44.11273890740628,58.02777856515486,36.187157580883124
2003-02-28,61.37354224072601,59.09128499185768,43.28749593794675,57.426863005425545,35.2884220992119
2003-03-31,61.05829017812423,59.06688789306504,43.98509714495356,57.68493097399923,35.79208486374983
2003-04-30,60.3296951855244,58.17372703531999,42.88028430827456,56.82030040230088,33.50420195636915
2003-05-31,60.887248088437715,58.399451086244,45.77318370180302,57.84456138660149,37.194594492729394
2003-06-30,60.66795277535933,57.924163897486466,45.78564733533311,57.09510208503339,39.14145234832544
2003-07-31,60.75748418583527,58.35085346369968,46.88997953479267,57.62671391911811,40.52922160166196
2003-08-31,60.50569229877644,57.82084114885375,48.32594829346573,58.128517603201914,42.98240982909153
2003-09-30,60.4364609609392,57.74176945961751,48.23277333695676,58.01479341170585,42.93379850428048
2003-10-31,61.23921829177388,58.66565162633184,49.60807492067363,59.20389844622975,44.93286645927339
2003-11-30,61.12680393125123,58.44052900462782,48.397484640020174,59.0513235520795,44.71119306209847
2003-12-31,61.69415711949276,58.87114711409692,49.808225686125084,58.648256385585775,45.276914093981006
2004-01-31,61.2932128732663,58.2667160978656,49.48403388122996,58.14243700022295,43.43927850774235
2004-02-29,61.15089766944336,58.288500424473064,49.31147267718089,58.07234687876917,42.581199773175705
2004-03-31,60.76565062170498,58.00277784346923,43.96035369763302,56.38429283863453,42.01538638565575
2004-04-30,60.182201387815994,56.79885370237231,43.16728256801684,54.70949135385263,41.23008921255899
2004-05-31,59.53648105061953,56.58101598881431,43.09585445866494,53.17097731338567,37.59661513802334
