,S&P 500,FTSE 100,Nikkei 225,Hang Seng,NIFTY 50
2003-10-31,71.99178384473515,63.21501439586514,43.0648632958332,68.61651763548858,26.761530572360414
2003-11-30,72.02131648075837,62.76500620720893,41.71463138689451,68.70146556356244,26.524914551652966
2003-12-31,73.14417835409172,63.253445541772535,43.51115498043403,65.79544300161527,28.594478521367982
2004-01-31,72.72354849997964,62.37481487514314,43.410605232919984,64.87533255029658,27.241377201987817
2004-02-29,72.44937067248823,62.66753547665043,43.30359575459589,65.02948584461481,25.954429674692815
2004-03-31,73.45592168482682,63.84091462181147,34.99826593621207,62.32117949091376,26.5121796533334
2004-04-30,73.55022529565754,62.14645288635284,34.88607907623994,59.13536820717413,26.3697927591923
2004-05-31,72.11473556120612,61.86858119246725,36.08826843269366,55.820987944517576,24.088370818623204
2004-06-30,72.10553128098755,61.48933472214579,34.77752737476425,56.09130959456511,23.431940345089373
2004-07-31,71.56061454263333,61.59123250712133,34.04652016809747,56.15269092382908,19.956451129034914
2004-08-31,71.18971357468544,61.73219241121419,33.56370598704016,55.52927575322863,20.036339746205055
2004-09-30,70.95775175299816,61.536994790417644,32.07307187639754,55.78112193322511,19.631897734920656
2004-10-31,70.98882877565127,61.436549912923844,32.04696999593259,55.427767076073955,19.58419516998976
2004-11-30,71.86984327564284,61.06661095703642,32.00108244976304,56.75989562697759,21.334822465959235
2004-12-31,72.66876754407932,61.769591916615084,32.75626869641638,55.1475787170588,21.86378963487109
2005-01-31,72.89100375436107,59.95295107903429,32.69277116292386,55.418378278405754,22.21593843188704
2005-02-28,72.29420459698085,60.54161384126693,33.47306563324042,55.833405651664236,22.58678821229523
2005-03-31,72.76740581926678,60.71147683694972,32.94701031521409,56.68198394502387,23.65248932315238
2005-04-30,73.663208820086,61.61547427721575,34.103082766464155,52.3761941045023,24.874797771588764
2005-05-31,73.55036654537581,61.917657412492865,34.86272617192739,50.46526519499748,25.885554512659958
2005-06-30,71.93005429205917,62.682228944958176,35.75696722011151,50.572400013576235,26.829596197790462
2005-07-31,72.39484166880948,63.644611622342204,36.52505041741158,51.466173136436,27.27565047513133
2005-08-31,71.39944736155023,63.88751462913016,34.9835374586548,51.56873879872528,27.33015900285266
2005-09-30,67.31631254487891,65.49721482216097,37.386283366657615,51.60792169054531,30.42769918581689
2005-10-31,66.86187416790696,67.11703761966079,34.75115260533619,54.002228345221205,33.14855948685393
2005-11-30,67.57515094420185,64.57049162396949,39.18972988290677,53.59310900988194,37.63284577492638
2005-12-31,66.5061924195436,65.46815902310577,39.60379340940015,50.86809770018643,38.65802677723589
2006-01-31,66.84535648270146,66.16244172079402,39.689847132774204,52.01687339363834,39.710507060265186
2006-02-28,66.96032559861165,65.97638755211707,39.19120762132914,51.87663203561059,39.59177358016013
2006-03-31,66.22194962693148,66.64382566462301,40.300060606725744,48.95834872421618,40.25843231973466
2006-04-30,66.34190621638966,66.68847605571457,38.98993046629036,48.599436491110566,40.47159083490279
2006-05-31,67.17734410168492,70.4129421738973,45.272354946431776,50.27350668790651,47.591796253289466
2006-06-30,65.40846981194545,70.56109313983298,45.35663848913881,50.272237820971185,47.62661145074604
2006-07-31,64.98099026565097,70.56669783384302,45.23690855841333,49.39059176392304,47.46720170404093
2006-08-31,65.47971784469024,68.0130963759208,45.748701819300315,49.88046522499948,47.83871577623632
2006-09-30,64.84918224649311,68.14760886861228,45.391332634472114,49.35892151472434,47.985144786633114
2006-10-31,65.43875248253867,68.68168153713032,45.438233930332096,50.1394661917167,48.232180098438235
2006-11-30,65.54460667708584,66.73372893885741,45.08158760110098,49.82278397138769,47.944417266015925
2006-12-31,65.20112643898584,67.74410464516106,45.13231058731796,51.02430386121601,44.57334089657643
2007-01-31,65.04293677694548,67.56636251789055,45.159283117344366,51.06212057480137,44.58456168044939
